"season","season_type","week","poll","rank","teamId","school","conference","first_place_votes","points"
1994,"regular",6,"AP Top 25",5,38,"Colorado","Big 8",NA,NA
1994,"regular",6,"AP Top 25",6,12,"Arizona","Pac-10",NA,NA
1994,"regular",6,"AP Top 25",7,130,"Michigan","Big Ten",NA,NA
1994,"regular",6,"AP Top 25",8,87,"Notre Dame","FBS Independents",NA,NA
1994,"regular",6,"AP Top 25",9,2,"Auburn","SEC",NA,NA
1994,"regular",6,"AP Top 25",10,245,"Texas A&M","Southwest",NA,NA
1994,"regular",6,"AP Top 25",11,333,"Alabama","SEC",NA,NA
1994,"regular",6,"AP Top 25",12,264,"Washington","Pac-10",NA,NA
1994,"regular",6,"AP Top 25",13,2390,"Miami","Big East",NA,NA
1994,"regular",6,"AP Top 25",14,259,"Virginia Tech","Big East",NA,NA
1994,"regular",6,"AP Top 25",15,275,"Wisconsin","Big Ten",NA,NA
1994,"regular",6,"AP Top 25",16,251,"Texas","Southwest",NA,NA
1994,"regular",6,"AP Top 25",17,265,"Washington State","Pac-10",NA,NA
1994,"regular",6,"AP Top 25",18,153,"North Carolina","ACC",NA,NA
1994,"regular",6,"AP Top 25",19,30,"USC","Pac-10",NA,NA
1994,"regular",6,"AP Top 25",20,194,"Ohio State","Big Ten",NA,NA
1994,"regular",6,"AP Top 25",21,201,"Oklahoma","Big 8",NA,NA
1994,"regular",6,"AP Top 25",22,152,"NC State","ACC",NA,NA
1994,"regular",6,"AP Top 25",23,2306,"Kansas State","Big 8",NA,NA
1994,"regular",6,"AP Top 25",24,36,"Colorado State","Western Athletic",NA,NA
1994,"regular",6,"AP Top 25",25,356,"Illinois","Big Ten",NA,NA
1994,"regular",7,"AP Top 25",1,57,"Florida","SEC",NA,NA
1994,"regular",7,"AP Top 25",2,158,"Nebraska","Big 8",NA,NA
1994,"regular",7,"AP Top 25",3,52,"Florida State","ACC",NA,NA
1994,"regular",7,"AP Top 25",4,213,"Penn State","Big Ten",NA,NA
1994,"regular",7,"AP Top 25",5,38,"Colorado","Big 8",NA,NA
1994,"regular",7,"AP Top 25",6,12,"Arizona","Pac-10",NA,NA
1994,"regular",7,"AP Top 25",7,130,"Michigan","Big Ten",NA,NA
1994,"regular",7,"AP Top 25",8,87,"Notre Dame","FBS Independents",NA,NA
1994,"regular",7,"AP Top 25",9,2,"Auburn","SEC",NA,NA
1994,"regular",7,"AP Top 25",10,245,"Texas A&M","Southwest",NA,NA
1994,"regular",7,"AP Top 25",11,333,"Alabama","SEC",NA,NA
1994,"regular",7,"AP Top 25",12,264,"Washington","Pac-10",NA,NA
1994,"regular",7,"AP Top 25",13,2390,"Miami","Big East",NA,NA
1994,"regular",7,"AP Top 25",14,153,"North Carolina","ACC",NA,NA
1994,"regular",7,"AP Top 25",15,251,"Texas","Southwest",NA,NA
1994,"regular",7,"AP Top 25",16,201,"Oklahoma","Big 8",NA,NA
1994,"regular",7,"AP Top 25",17,194,"Ohio State","Big Ten",NA,NA
1994,"regular",7,"AP Top 25",18,152,"NC State","ACC",NA,NA
1994,"regular",7,"AP Top 25",19,2306,"Kansas State","Big 8",NA,NA
1994,"regular",7,"AP Top 25",20,259,"Virginia Tech","Big East",NA,NA
1994,"regular",7,"AP Top 25",21,183,"Syracuse","Big East",NA,NA
1994,"regular",7,"AP Top 25",22,265,"Washington State","Pac-10",NA,NA
1994,"regular",7,"AP Top 25",23,36,"Colorado State","Western Athletic",NA,NA
1994,"regular",7,"AP Top 25",24,275,"Wisconsin","Big Ten",NA,NA
1994,"regular",7,"AP Top 25",25,254,"Utah","Western Athletic",NA,NA
1994,"regular",8,"AP Top 25",1,57,"Florida","SEC",NA,NA
1994,"regular",8,"AP Top 25",2,158,"Nebraska","Big 8",NA,NA
1994,"regular",8,"AP Top 25",3,213,"Penn State","Big Ten",NA,NA
1994,"regular",8,"AP Top 25",4,38,"Colorado","Big 8",NA,NA
1994,"regular",8,"AP Top 25",5,130,"Michigan","Big Ten",NA,NA
1994,"regular",8,"AP Top 25",6,2,"Auburn","SEC",NA,NA
1994,"regular",8,"AP Top 25",7,245,"Texas A&M","Southwest",NA,NA
1994,"regular",8,"AP Top 25",8,2390,"Miami","Big East",NA,NA
1994,"regular",8,"AP Top 25",9,264,"Washington","Pac-10",NA,NA
1994,"regular",8,"AP Top 25",10,333,"Alabama","SEC",NA,NA
1994,"regular",8,"AP Top 25",11,52,"Florida State","ACC",NA,NA
1994,"regular",8,"AP Top 25",12,251,"Texas","Southwest",NA,NA
1994,"regular",8,"AP Top 25",13,36,"Colorado State","Western Athletic",NA,NA
1994,"regular",8,"AP Top 25",14,12,"Arizona","Pac-10",NA,NA
1994,"regular",8,"AP Top 25",15,153,"North Carolina","ACC",NA,NA
1994,"regular",8,"AP Top 25",16,2306,"Kansas State","Big 8",NA,NA
1994,"regular",8,"AP Top 25",17,87,"Notre Dame","FBS Independents",NA,NA
1994,"regular",8,"AP Top 25",18,183,"Syracuse","Big East",NA,NA
1994,"regular",8,"AP Top 25",19,259,"Virginia Tech","Big East",NA,NA
1994,"regular",8,"AP Top 25",20,265,"Washington State","Pac-10",NA,NA
1994,"regular",8,"AP Top 25",21,254,"Utah","Western Athletic",NA,NA
1994,"regular",8,"AP Top 25",22,201,"Oklahoma","Big 8",NA,NA
1994,"regular",8,"AP Top 25",23,275,"Wisconsin","Big Ten",NA,NA
1994,"regular",8,"AP Top 25",24,103,"Boston College","Big East",NA,NA
1994,"regular",8,"AP Top 25",25,150,"Duke","ACC",NA,NA
1994,"regular",9,"AP Top 25",1,213,"Penn State","Big Ten",NA,NA
1994,"regular",9,"AP Top 25",2,38,"Colorado","Big 8",NA,NA
1994,"regular",9,"AP Top 25",3,158,"Nebraska","Big 8",NA,NA
1994,"regular",9,"AP Top 25",4,2,"Auburn","SEC",NA,NA
1994,"regular",9,"AP Top 25",5,57,"Florida","SEC",NA,NA
1994,"regular",9,"AP Top 25",6,245,"Texas A&M","Southwest",NA,NA
1994,"regular",9,"AP Top 25",7,2390,"Miami","Big East",NA,NA
1994,"regular",9,"AP Top 25",8,333,"Alabama","SEC",NA,NA
1994,"regular",9,"AP Top 25",9,264,"Washington","Pac-10",NA,NA
1994,"regular",9,"AP Top 25",10,52,"Florida State","ACC",NA,NA
1994,"regular",9,"AP Top 25",11,130,"Michigan","Big Ten",NA,NA
1994,"regular",9,"AP Top 25",12,36,"Colorado State","Western Athletic",NA,NA
1994,"regular",9,"AP Top 25",13,251,"Texas","Southwest",NA,NA
1994,"regular",9,"AP Top 25",14,12,"Arizona","Pac-10",NA,NA
1994,"regular",9,"AP Top 25",15,153,"North Carolina","ACC",NA,NA
1994,"regular",9,"AP Top 25",16,183,"Syracuse","Big East",NA,NA
1994,"regular",9,"AP Top 25",17,259,"Virginia Tech","Big East",NA,NA
1994,"regular",9,"AP Top 25",18,254,"Utah","Western Athletic",NA,NA
1994,"regular",9,"AP Top 25",19,2306,"Kansas State","Big 8",NA,NA
1994,"regular",9,"AP Top 25",20,150,"Duke","ACC",NA,NA
1994,"regular",9,"AP Top 25",21,252,"BYU","Western Athletic",NA,NA
1994,"regular",9,"AP Top 25",22,103,"Boston College","Big East",NA,NA
1994,"regular",9,"AP Top 25",23,265,"Washington State","Pac-10",NA,NA
1994,"regular",9,"AP Top 25",24,194,"Ohio State","Big Ten",NA,NA
1994,"regular",9,"AP Top 25",25,258,"Virginia","ACC",NA,NA
1994,"regular",10,"AP Top 25",1,213,"Penn State","Big Ten",NA,NA
1994,"regular",10,"AP Top 25",2,38,"Colorado","Big 8",NA,NA
1994,"regular",10,"AP Top 25",3,158,"Nebraska","Big 8",NA,NA
1994,"regular",10,"AP Top 25",4,2,"Auburn","SEC",NA,NA
1994,"regular",10,"AP Top 25",5,57,"Florida","SEC",NA,NA
1994,"regular",10,"AP Top 25",6,2390,"Miami","Big East",NA,NA
1994,"regular",10,"AP Top 25",7,245,"Texas A&M","Southwest",NA,NA
1994,"regular",10,"AP Top 25",8,333,"Alabama","SEC",NA,NA
1994,"regular",10,"AP Top 25",9,52,"Florida State","ACC",NA,NA
1994,"regular",10,"AP Top 25",10,130,"Michigan","Big Ten",NA,NA
1994,"regular",10,"AP Top 25",11,12,"Arizona","Pac-10",NA,NA
1994,"regular",10,"AP Top 25",12,254,"Utah","Western Athletic",NA,NA
1994,"regular",10,"AP Top 25",13,259,"Virginia Tech","Big East",NA,NA
1994,"regular",10,"AP Top 25",14,183,"Syracuse","Big East",NA,NA
1994,"regular",10,"AP Top 25",15,264,"Washington","Pac-10",NA,NA
1994,"regular",10,"AP Top 25",16,150,"Duke","ACC",NA,NA
1994,"regular",10,"AP Top 25",17,36,"Colorado State","Western Athletic",NA,NA
1994,"regular",10,"AP Top 25",18,258,"Virginia","ACC",NA,NA
1994,"regular",10,"AP Top 25",19,251,"Texas","Southwest",NA,NA
1994,"regular",10,"AP Top 25",20,252,"BYU","Western Athletic",NA,NA
1994,"regular",10,"AP Top 25",21,194,"Ohio State","Big Ten",NA,NA
1994,"regular",10,"AP Top 25",22,265,"Washington State","Pac-10",NA,NA
1994,"regular",10,"AP Top 25",23,2306,"Kansas State","Big 8",NA,NA
1994,"regular",10,"AP Top 25",24,153,"North Carolina","ACC",NA,NA
1994,"regular",10,"AP Top 25",25,30,"USC","Pac-10",NA,NA
1994,"regular",11,"AP Top 25",1,158,"Nebraska","Big 8",NA,NA
1994,"regular",11,"AP Top 25",2,213,"Penn State","Big Ten",NA,NA
1994,"regular",11,"AP Top 25",3,2,"Auburn","SEC",NA,NA
1994,"regular",11,"AP Top 25",4,57,"Florida","SEC",NA,NA
1994,"regular",11,"AP Top 25",5,2390,"Miami","Big East",NA,NA
1994,"regular",11,"AP Top 25",6,333,"Alabama","SEC",NA,NA
1994,"regular",11,"AP Top 25",7,38,"Colorado","Big 8",NA,NA
1994,"regular",11,"AP Top 25",8,52,"Florida State","ACC",NA,NA
1994,"regular",11,"AP Top 25",9,254,"Utah","Western Athletic",NA,NA
1994,"regular",11,"AP Top 25",10,183,"Syracuse","Big East",NA,NA
1994,"regular",11,"AP Top 25",11,245,"Texas A&M","Southwest",NA,NA
1994,"regular",11,"AP Top 25",12,264,"Washington","Pac-10",NA,NA
1994,"regular",11,"AP Top 25",13,258,"Virginia","ACC",NA,NA
1994,"regular",11,"AP Top 25",14,36,"Colorado State","Western Athletic",NA,NA
1994,"regular",11,"AP Top 25",15,2306,"Kansas State","Big 8",NA,NA
1994,"regular",11,"AP Top 25",16,265,"Washington State","Pac-10",NA,NA
1994,"regular",11,"AP Top 25",17,259,"Virginia Tech","Big East",NA,NA
1994,"regular",11,"AP Top 25",18,12,"Arizona","Pac-10",NA,NA
1994,"regular",11,"AP Top 25",19,153,"North Carolina","ACC",NA,NA
1994,"regular",11,"AP Top 25",20,130,"Michigan","Big Ten",NA,NA
1994,"regular",11,"AP Top 25",21,2483,"Oregon","Pac-10",NA,NA
1994,"regular",11,"AP Top 25",22,30,"USC","Pac-10",NA,NA
1994,"regular",11,"AP Top 25",23,150,"Duke","ACC",NA,NA
1994,"regular",11,"AP Top 25",24,344,"Mississippi State","SEC",NA,NA
1994,"regular",11,"AP Top 25",25,252,"BYU","Western Athletic",NA,NA
1994,"regular",12,"AP Top 25",1,158,"Nebraska","Big 8",NA,NA
1994,"regular",12,"AP Top 25",2,213,"Penn State","Big Ten",NA,NA
1994,"regular",12,"AP Top 25",3,2,"Auburn","SEC",NA,NA
1994,"regular",12,"AP Top 25",4,57,"Florida","SEC",NA,NA
1994,"regular",12,"AP Top 25",5,2390,"Miami","Big East",NA,NA
1994,"regular",12,"AP Top 25",6,333,"Alabama","SEC",NA,NA
1994,"regular",12,"AP Top 25",7,38,"Colorado","Big 8",NA,NA
1994,"regular",12,"AP Top 25",8,52,"Florida State","ACC",NA,NA
1994,"regular",12,"AP Top 25",9,245,"Texas A&M","Southwest",NA,NA
1994,"regular",12,"AP Top 25",10,36,"Colorado State","Western Athletic",NA,NA
1994,"regular",12,"AP Top 25",11,2306,"Kansas State","Big 8",NA,NA
1994,"regular",12,"AP Top 25",12,254,"Utah","Western Athletic",NA,NA
1994,"regular",12,"AP Top 25",13,12,"Arizona","Pac-10",NA,NA
1994,"regular",12,"AP Top 25",14,183,"Syracuse","Big East",NA,NA
1994,"regular",12,"AP Top 25",15,2483,"Oregon","Pac-10",NA,NA
1994,"regular",12,"AP Top 25",16,259,"Virginia Tech","Big East",NA,NA
1994,"regular",12,"AP Top 25",17,30,"USC","Pac-10",NA,NA
1994,"regular",12,"AP Top 25",18,150,"Duke","ACC",NA,NA
1994,"regular",12,"AP Top 25",19,130,"Michigan","Big Ten",NA,NA
1994,"regular",12,"AP Top 25",20,344,"Mississippi State","SEC",NA,NA
1994,"regular",12,"AP Top 25",21,258,"Virginia","ACC",NA,NA
1994,"regular",12,"AP Top 25",22,264,"Washington","Pac-10",NA,NA
1994,"regular",12,"AP Top 25",23,252,"BYU","Western Athletic",NA,NA
1994,"regular",12,"AP Top 25",24,265,"Washington State","Pac-10",NA,NA
1994,"regular",12,"AP Top 25",25,103,"Boston College","Big East",NA,NA
1994,"regular",13,"AP Top 25",1,158,"Nebraska","Big 8",NA,NA
1994,"regular",13,"AP Top 25",2,213,"Penn State","Big Ten",NA,NA
1994,"regular",13,"AP Top 25",3,57,"Florida","SEC",NA,NA
1994,"regular",13,"AP Top 25",4,333,"Alabama","SEC",NA,NA
1994,"regular",13,"AP Top 25",5,2390,"Miami","Big East",NA,NA
1994,"regular",13,"AP Top 25",6,2,"Auburn","SEC",NA,NA
1994,"regular",13,"AP Top 25",7,38,"Colorado","Big 8",NA,NA
1994,"regular",13,"AP Top 25",8,52,"Florida State","ACC",NA,NA
1994,"regular",13,"AP Top 25",9,245,"Texas A&M","Southwest",NA,NA
1994,"regular",13,"AP Top 25",10,36,"Colorado State","Western Athletic",NA,NA
1994,"regular",13,"AP Top 25",11,2306,"Kansas State","Big 8",NA,NA
1994,"regular",13,"AP Top 25",12,2483,"Oregon","Pac-10",NA,NA
1994,"regular",13,"AP Top 25",13,30,"USC","Pac-10",NA,NA
1994,"regular",13,"AP Top 25",14,259,"Virginia Tech","Big East",NA,NA
1994,"regular",13,"AP Top 25",15,130,"Michigan","Big Ten",NA,NA
1994,"regular",13,"AP Top 25",16,258,"Virginia","ACC",NA,NA
1994,"regular",13,"AP Top 25",17,103,"Boston College","Big East",NA,NA
1994,"regular",13,"AP Top 25",18,264,"Washington","Pac-10",NA,NA
1994,"regular",13,"AP Top 25",19,12,"Arizona","Pac-10",NA,NA
1994,"regular",13,"AP Top 25",20,252,"BYU","Western Athletic",NA,NA
1994,"regular",13,"AP Top 25",21,254,"Utah","Western Athletic",NA,NA
1994,"regular",13,"AP Top 25",22,194,"Ohio State","Big Ten",NA,NA
1994,"regular",13,"AP Top 25",23,344,"Mississippi State","SEC",NA,NA
1994,"regular",13,"AP Top 25",24,150,"Duke","ACC",NA,NA
1994,"regular",13,"AP Top 25",25,152,"NC State","ACC",NA,NA
1994,"regular",14,"AP Top 25",1,158,"Nebraska","Big 8",NA,NA
1994,"regular",14,"AP Top 25",2,213,"Penn State","Big Ten",NA,NA
1994,"regular",14,"AP Top 25",3,333,"Alabama","SEC",NA,NA
1994,"regular",14,"AP Top 25",4,57,"Florida","SEC",NA,NA
1994,"regular",14,"AP Top 25",5,2390,"Miami","Big East",NA,NA
1994,"regular",14,"AP Top 25",6,38,"Colorado","Big 8",NA,NA
1994,"regular",14,"AP Top 25",7,52,"Florida State","ACC",NA,NA
1994,"regular",14,"AP Top 25",8,245,"Texas A&M","Southwest",NA,NA
1994,"regular",14,"AP Top 25",9,2,"Auburn","SEC",NA,NA
1994,"regular",14,"AP Top 25",10,36,"Colorado State","Western Athletic",NA,NA
1994,"regular",14,"AP Top 25",11,2306,"Kansas State","Big 8",NA,NA
1994,"regular",14,"AP Top 25",12,2483,"Oregon","Pac-10",NA,NA
1994,"regular",14,"AP Top 25",13,258,"Virginia","ACC",NA,NA
1994,"regular",14,"AP Top 25",14,194,"Ohio State","Big Ten",NA,NA
1994,"regular",14,"AP Top 25",15,254,"Utah","Western Athletic",NA,NA
1994,"regular",14,"AP Top 25",16,12,"Arizona","Pac-10",NA,NA
1994,"regular",14,"AP Top 25",17,30,"USC","Pac-10",NA,NA
1994,"regular",14,"AP Top 25",18,259,"Virginia Tech","Big East",NA,NA
1994,"regular",14,"AP Top 25",19,344,"Mississippi State","SEC",NA,NA
1994,"regular",14,"AP Top 25",20,130,"Michigan","Big Ten",NA,NA
1994,"regular",14,"AP Top 25",21,153,"North Carolina","ACC",NA,NA
1994,"regular",14,"AP Top 25",22,183,"Syracuse","Big East",NA,NA
1994,"regular",14,"AP Top 25",23,252,"BYU","Western Athletic",NA,NA
1994,"regular",14,"AP Top 25",24,265,"Washington State","Pac-10",NA,NA
1994,"regular",14,"AP Top 25",25,103,"Boston College","Big East",NA,NA
1994,"regular",15,"AP Top 25",1,158,"Nebraska","Big 8",NA,NA
1994,"regular",15,"AP Top 25",2,213,"Penn State","Big Ten",NA,NA
1994,"regular",15,"AP Top 25",3,333,"Alabama","SEC",NA,NA
1994,"regular",15,"AP Top 25",4,2390,"Miami","Big East",NA,NA
1994,"regular",15,"AP Top 25",5,38,"Colorado","Big 8",NA,NA
1994,"regular",15,"AP Top 25",6,57,"Florida","SEC",NA,NA
1994,"regular",15,"AP Top 25",7,52,"Florida State","ACC",NA,NA
1994,"regular",15,"AP Top 25",8,245,"Texas A&M","Southwest",NA,NA
1994,"regular",15,"AP Top 25",9,2,"Auburn","SEC",NA,NA
1994,"regular",15,"AP Top 25",10,36,"Colorado State","Western Athletic",NA,NA
1994,"regular",15,"AP Top 25",11,2306,"Kansas State","Big 8",NA,NA
1994,"regular",15,"AP Top 25",12,2483,"Oregon","Pac-10",NA,NA
1994,"regular",15,"AP Top 25",13,194,"Ohio State","Big Ten",NA,NA
1994,"regular",15,"AP Top 25",14,254,"Utah","Western Athletic",NA,NA
1994,"regular",15,"AP Top 25",15,12,"Arizona","Pac-10",NA,NA
1994,"regular",15,"AP Top 25",16,344,"Mississippi State","SEC",NA,NA
1994,"regular",15,"AP Top 25",17,259,"Virginia Tech","Big East",NA,NA
1994,"regular",15,"AP Top 25",18,153,"North Carolina","ACC",NA,NA
1994,"regular",15,"AP Top 25",19,258,"Virginia","ACC",NA,NA
1994,"regular",15,"AP Top 25",20,130,"Michigan","Big Ten",NA,NA
1994,"regular",15,"AP Top 25",21,30,"USC","Pac-10",NA,NA
1994,"regular",15,"AP Top 25",22,252,"BYU","Western Athletic",NA,NA
1994,"regular",15,"AP Top 25",23,152,"NC State","ACC",NA,NA
1994,"regular",15,"AP Top 25",24,265,"Washington State","Pac-10",NA,NA
1994,"regular",15,"AP Top 25",25,150,"Duke","ACC",NA,NA
1994,"regular",16,"AP Top 25",1,158,"Nebraska","Big 8",NA,NA
1994,"regular",16,"AP Top 25",2,213,"Penn State","Big Ten",NA,NA
1994,"regular",16,"AP Top 25",3,2390,"Miami","Big East",NA,NA
1994,"regular",16,"AP Top 25",4,38,"Colorado","Big 8",NA,NA
1994,"regular",16,"AP Top 25",5,57,"Florida","SEC",NA,NA
1994,"regular",16,"AP Top 25",6,333,"Alabama","SEC",NA,NA
1994,"regular",16,"AP Top 25",7,52,"Florida State","ACC",NA,NA
1994,"regular",16,"AP Top 25",8,245,"Texas A&M","Southwest",NA,NA
1994,"regular",16,"AP Top 25",9,2,"Auburn","SEC",NA,NA
1994,"regular",16,"AP Top 25",10,36,"Colorado State","Western Athletic",NA,NA
1994,"regular",16,"AP Top 25",11,2306,"Kansas State","Big 8",NA,NA
1994,"regular",16,"AP Top 25",12,2483,"Oregon","Pac-10",NA,NA
1994,"regular",16,"AP Top 25",13,194,"Ohio State","Big Ten",NA,NA
1994,"regular",16,"AP Top 25",14,254,"Utah","Western Athletic",NA,NA
1994,"regular",16,"AP Top 25",15,12,"Arizona","Pac-10",NA,NA
1994,"regular",16,"AP Top 25",16,344,"Mississippi State","SEC",NA,NA
1994,"regular",16,"AP Top 25",17,259,"Virginia Tech","Big East",NA,NA
1994,"regular",16,"AP Top 25",18,258,"Virginia","ACC",NA,NA
1994,"regular",16,"AP Top 25",19,153,"North Carolina","ACC",NA,NA
1994,"regular",16,"AP Top 25",20,130,"Michigan","Big Ten",NA,NA
1994,"regular",16,"AP Top 25",21,30,"USC","Pac-10",NA,NA
1994,"regular",16,"AP Top 25",22,252,"BYU","Western Athletic",NA,NA
1994,"regular",16,"AP Top 25",23,152,"NC State","ACC",NA,NA
1994,"regular",16,"AP Top 25",24,265,"Washington State","Pac-10",NA,NA
1994,"regular",16,"AP Top 25",25,150,"Duke","ACC",NA,NA
1995,"regular",1,"AP Top 25",1,52,"Florida State","ACC",NA,NA
1995,"postseason",1,"AP Top 25",1,158,"Nebraska","Big 8",NA,NA
1995,"regular",1,"AP Top 25",2,158,"Nebraska","Big 8",NA,NA
1995,"postseason",1,"AP Top 25",2,57,"Florida","SEC",NA,NA
1995,"regular",1,"AP Top 25",3,245,"Texas A&M","Southwest",NA,NA
1995,"postseason",1,"AP Top 25",3,2633,"Tennessee","SEC",NA,NA
1995,"regular",1,"AP Top 25",4,213,"Penn State","Big Ten",NA,NA
1995,"postseason",1,"AP Top 25",4,52,"Florida State","ACC",NA,NA
1995,"regular",1,"AP Top 25",5,57,"Florida","SEC",NA,NA
1995,"postseason",1,"AP Top 25",5,38,"Colorado","Big 8",NA,NA
1995,"regular",1,"AP Top 25",6,2,"Auburn","SEC",NA,NA
1995,"postseason",1,"AP Top 25",6,194,"Ohio State","Big Ten",NA,NA
1995,"regular",1,"AP Top 25",7,30,"USC","Pac-10",NA,NA
1995,"postseason",1,"AP Top 25",7,2306,"Kansas State","Big 8",NA,NA
1995,"regular",1,"AP Top 25",8,2633,"Tennessee","SEC",NA,NA
1995,"postseason",1,"AP Top 25",8,77,"Northwestern","Big Ten",NA,NA
1995,"regular",1,"AP Top 25",9,87,"Notre Dame","FBS Independents",NA,NA
1995,"postseason",1,"AP Top 25",9,2305,"Kansas","Big 8",NA,NA
1995,"regular",1,"AP Top 25",10,333,"Alabama","SEC",NA,NA
1995,"postseason",1,"AP Top 25",10,259,"Virginia Tech","Big East",NA,NA
1995,"regular",1,"AP Top 25",11,2390,"Miami","Big East",NA,NA
1995,"postseason",1,"AP Top 25",11,87,"Notre Dame","FBS Independents",NA,NA
1995,"regular",1,"AP Top 25",12,194,"Ohio State","Big Ten",NA,NA
1995,"postseason",1,"AP Top 25",12,30,"USC","Pac-10",NA,NA
1995,"regular",1,"AP Top 25",13,38,"Colorado","Big 8",NA,NA
1995,"postseason",1,"AP Top 25",13,213,"Penn State","Big Ten",NA,NA
1995,"regular",1,"AP Top 25",14,130,"Michigan","Big Ten",NA,NA
1995,"postseason",1,"AP Top 25",14,251,"Texas","Southwest",NA,NA
1995,"regular",1,"AP Top 25",15,201,"Oklahoma","Big 8",NA,NA
1995,"postseason",1,"AP Top 25",15,245,"Texas A&M","Southwest",NA,NA
1995,"regular",1,"AP Top 25",16,26,"UCLA","Pac-10",NA,NA
1995,"postseason",1,"AP Top 25",16,258,"Virginia","ACC",NA,NA
1995,"regular",1,"AP Top 25",17,258,"Virginia","ACC",NA,NA
1995,"postseason",1,"AP Top 25",17,130,"Michigan","Big Ten",NA,NA
1995,"regular",1,"AP Top 25",18,251,"Texas","Southwest",NA,NA
1995,"postseason",1,"AP Top 25",18,2483,"Oregon","Pac-10",NA,NA
1995,"regular",1,"AP Top 25",19,12,"Arizona","Pac-10",NA,NA
1995,"postseason",1,"AP Top 25",19,183,"Syracuse","Big East",NA,NA
1995,"regular",1,"AP Top 25",20,153,"North Carolina","ACC",NA,NA
1995,"postseason",1,"AP Top 25",20,2390,"Miami","Big East",NA,NA
1995,"regular",1,"AP Top 25",21,275,"Wisconsin","Big Ten",NA,NA
1995,"postseason",1,"AP Top 25",21,333,"Alabama","SEC",NA,NA
1995,"regular",1,"AP Top 25",22,103,"Boston College","Big East",NA,NA
1995,"postseason",1,"AP Top 25",22,2,"Auburn","SEC",NA,NA
1995,"regular",1,"AP Top 25",23,277,"West Virginia","Big East",NA,NA
1995,"postseason",1,"AP Top 25",23,2641,"Texas Tech","Southwest",NA,NA
1995,"regular",1,"AP Top 25",24,264,"Washington","Pac-10",NA,NA
1995,"regular",1,"AP Top 25",24,259,"Virginia Tech","Big East",NA,NA
1995,"postseason",1,"AP Top 25",24,2649,"Toledo","Mid-American",NA,NA
1995,"postseason",1,"AP Top 25",25,2294,"Iowa","Big Ten",NA,NA
1995,"regular",2,"AP Top 25",1,52,"Florida State","ACC",NA,NA
1995,"regular",2,"AP Top 25",2,158,"Nebraska","Big 8",NA,NA
1995,"regular",2,"AP Top 25",3,245,"Texas A&M","Southwest",NA,NA
1995,"regular",2,"AP Top 25",4,213,"Penn State","Big Ten",NA,NA
1995,"regular",2,"AP Top 25",5,57,"Florida","SEC",NA,NA
1995,"regular",2,"AP Top 25",6,2,"Auburn","SEC",NA,NA
1995,"regular",2,"AP Top 25",7,30,"USC","Pac-10",NA,NA
1995,"regular",2,"AP Top 25",8,2633,"Tennessee","SEC",NA,NA
1995,"regular",2,"AP Top 25",9,87,"Notre Dame","FBS Independents",NA,NA
1995,"regular",2,"AP Top 25",10,194,"Ohio State","Big Ten",NA,NA
1995,"regular",2,"AP Top 25",11,333,"Alabama","SEC",NA,NA
1995,"regular",2,"AP Top 25",12,2390,"Miami","Big East",NA,NA
1995,"regular",2,"AP Top 25",13,130,"Michigan","Big Ten",NA,NA
1995,"regular",2,"AP Top 25",14,38,"Colorado","Big 8",NA,NA
1995,"regular",2,"AP Top 25",15,26,"UCLA","Pac-10",NA,NA
1995,"regular",2,"AP Top 25",16,201,"Oklahoma","Big 8",NA,NA
1995,"regular",2,"AP Top 25",17,258,"Virginia","ACC",NA,NA
1995,"regular",2,"AP Top 25",18,251,"Texas","Southwest",NA,NA
1995,"regular",2,"AP Top 25",19,12,"Arizona","Pac-10",NA,NA
1995,"regular",2,"AP Top 25",20,153,"North Carolina","ACC",NA,NA
1995,"regular",2,"AP Top 25",21,275,"Wisconsin","Big Ten",NA,NA
1995,"regular",2,"AP Top 25",22,264,"Washington","Pac-10",NA,NA
1995,"regular",2,"AP Top 25",23,277,"West Virginia","Big East",NA,NA
1995,"regular",2,"AP Top 25",24,259,"Virginia Tech","Big East",NA,NA
1995,"regular",2,"AP Top 25",25,356,"Illinois","Big Ten",NA,NA
1995,"regular",3,"AP Top 25",1,52,"Florida State","ACC",NA,NA
1995,"regular",3,"AP Top 25",2,158,"Nebraska","Big 8",NA,NA
1995,"regular",3,"AP Top 25",3,245,"Texas A&M","Southwest",NA,NA
1995,"regular",3,"AP Top 25",4,213,"Penn State","Big Ten",NA,NA
